2019-01-18 06:03:59,978 [Worker-15] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/hadoop/hadoop-core/1.2.1/hadoop-core-1.2.1.pom
2019-01-18 06:04:00,443 [Worker-15] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/pig/pig/0.13.0/pig-0.13.0.pom
2019-01-18 06:04:01,299 [Worker-15] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/esri/geometry/esri-geometry-api/1.2/esri-geometry-api-1.2.pom
2019-01-18 06:04:01,724 [Worker-15] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/vividsolutions/jts/1.8/jts-1.8.pom
2019-01-18 06:04:03,979 [Worker-15] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.pom
2019-01-18 06:06:48,504 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 06:06:48,825 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 81 resources
2019-01-18 06:06:49,151 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-18 06:06:49,156 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-01-19 12:44:38,555 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-19 12:44:39,260 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 88 resources
2019-01-19 12:44:40,138 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-01-19 12:44:40,154 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
